1	18
2	0
3	46
4	250
5	335
6	0
7	0
8	11
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	45
71	15
72	0
73	0
74	0
75	14
76	80
77	16
78	0
79	7
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	27
94	0
95	0
96	16
97	9
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	1
106	0
107	0
108	0
109	1
110	0
111	0
112	0
113	1
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	28
125	7
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	1
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	13
178	1
179	0
180	0
181	0
182	0
183	3
184	0
185	19
186	0
187	0
188	8
189	0
190	0
191	0
192	0
193	0
194	0
195	10
196	12
197	10
198	0
199	0
200	0
201	18
202	4
203	0
204	65
205	0
206	0
207	4
208	0
209	0
210	0
211	9
212	0
213	0
214	2
215	0
216	0
217	0
218	0
219	0
220	1
221	0
222	0
223	0
224	3
225	46
226	0
227	0
228	2
229	13
230	0
231	77
232	21
233	8
234	4
235	0
236	0
237	0
238	0
239	1
240	0
241	0
242	0
243	92
244	8
245	0
246	0
247	0
248	0
249	21
250	0
251	0
252	0
253	8
254	0
255	38
256	0
257	6
258	0
259	0
260	0
261	9
262	0
263	17
264	8
265	0
266	0
267	93
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	90
276	0
277	1
278	6
279	0
280	4
281	0
282	0
283	0
284	0
285	0
286	6
287	0
288	0
289	0
290	4
291	0
292	3
293	0
294	4
295	0
296	0
297	0
298	0
299	0
300	23
301	93
302	4
303	0
304	20
305	0
306	25
307	0
308	0
309	0
310	10
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	19
320	0
321	31
322	0
323	0
324	1
325	5
326	0
327	0
328	0
329	0
330	1
331	16
332	0
333	3
334	1
335	0
336	17
337	8
338	10
339	53
340	0
341	8
342	0
343	0
344	7
345	39
346	0
347	2
348	108
349	0
350	0
351	0
352	0
353	0
354	0
355	10
356	0
357	4
358	0
359	12
360	26
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	9
378	0
379	45
380	0
381	0
382	3
383	0
384	4
385	0
386	0
387	0
388	14
389	100
390	26
391	0
392	155
393	2
394	4
395	0
396	3
397	0
398	1
399	7
400	0
401	0
402	2
403	0
404	0
405	7
406	0
407	35
408	0
409	0
410	22
411	0
412	3
413	1
414	0
415	0
416	0
417	0
418	7
419	5
420	163
421	0
422	2
423	7
424	0
425	0
426	0
427	5
428	0
429	0
430	0
431	0
432	0
433	5
434	0
435	0
436	0
437	0
438	0
439	0
440	4
441	0
442	0
443	0
444	0
445	0
446	0
447	1
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	4
457	0
458	0
459	0
460	0
461	12
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	1
484	0
485	0
486	4
487	39
488	14
489	0
490	6
491	0
492	0
493	0
494	6
495	7
496	1
497	0
498	23
499	0
500	0
501	0
502	6
503	0
504	0
505	0
506	0
507	0
508	0
509	8
510	0
511	0
512	0
513	0
514	89
515	0
516	2
517	1
518	0
519	0
520	0
521	0
522	19
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	2
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	5
548	0
549	0
550	0
551	0
552	276
553	35
554	5
555	0
556	0
557	0
558	2
559	0
560	0
561	0
562	0
563	1
564	1
565	43
566	0
567	0
568	0
569	3
570	0
571	29
572	29
573	94
574	0
575	10
576	18
577	2
578	0
579	5
580	0
581	0
582	1
583	30
584	76
585	10
586	0
587	0
588	0
589	9
590	0
591	7
592	0
593	0
594	1
595	11
596	0
597	9
598	3
599	5
600	0
601	0
602	6
603	0
604	0
605	0
606	0
607	4
608	0
609	2
610	11
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	9
623	0
624	0
625	6
626	0
627	4
628	0
629	0
630	14
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	24
641	0
642	1
643	0
644	0
645	0
646	0
647	17
648	0
649	0
650	0
651	8
652	10
653	6
654	0
655	134
656	0
657	2
658	0
659	7
660	2
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	3
671	208
672	5
673	1
674	0
675	0
676	0
677	0
678	0
679	0
680	7
681	2
682	0
683	0
684	0
685	0
686	0
687	0
688	4
689	0
690	0
691	0
692	7
693	0
694	5
695	0
696	0
697	0
698	0
699	0
700	2
701	9
702	2
703	8
704	0
705	0
706	0
707	9
708	0
709	0
710	3
711	0
712	1
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	35
722	2
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	1
751	0
752	0
753	0
754	148
755	0
756	0
757	0
758	0
759	0
760	0
761	1
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	122
778	299
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	1
801	0
802	0
803	0
804	0
805	0
806	442
807	1
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	185
834	16
835	0
836	0
837	3
838	0
839	0
840	283
841	5
842	0
843	85
844	75
845	0
846	4
847	0
848	0
849	0
850	0
851	3
852	1
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	166
874	0
875	0
876	0
877	0
878	3
879	0
880	0
881	0
882	0
883	0
884	558
885	0
886	5
887	1
888	0
